Date,Close,High,Low,Open,Volume
2005-08-01,83.58786774,85.06077897843524,82.08767448417362,84.44024849314097,1306564800
2005-09-01,83.90159606933594,85.06083254697904,82.12864402013722,83.54700253798266,1287005000
2005-10-01,82.26593017578125,84.46416181305064,80.04030561,84.20393682152978,1784566400
2005-11-01,85.88168334960938,87.25129790732838,82.26589652851267,82.57406293879839,1183732800
2005-12-01,85.26540375,87.71701121508147,85.16268155297682,86.29945955892298,1073146800
2006-01-01,87.77580261230469,89.11137336810283,85.63476104604298,86.18551328,1233910800
2006-02-01,88.2783432,89.52441347280187,86.33006894571966,87.99608653927169,1145244400
2006-03-01,89.37986755371094,90.50890495775943,87.55550660431801,88.53309212685598,1350777100
2006-04-01,90.86882019042969,91.13837814,88.48426744503895,89.90117896074888,1300327900
2006-05-01,88.13179016113281,91.78810921711836,86.23105752147544,90.86884452944936,1752747100
2006-06-01,87.97279357910156,89.45881629332014,84.55838582276853,88.04191006,2163829300
2006-07-01,88.75733947753906,88.95866689259937,84.96684281683174,88.46576403361311,1691301400
2006-08-01,90.69422912597656,90.97191695716329,87.66738515634964,88.40326744279501,1420345400
2006-09-01,92.73529815673828,93.01993516325035,89.79870652911436,91.04137428486143,1363687900
2006-10-01,96.07870483398438,96.92242269,92.49466747084016,93.11524946392356,1443344100
2006-11-01,97.98925781,98.42854985990122,94.56559298017926,96.37853449163255,1502059900
2006-12-01,98.74926758,99.87887387393283,96.90147090119534,97.98923125740298,1212756800
2007-01-01,100.79298400878906,101.0594314945392,98.33889396335768,99.74123113,1330329900
2007-02-01,98.81566619873047,102.66508490614324,97.46241620279281,101.07342950193672,1494548900
2007-03-01,99.56594848632812,100.83506203336562,95.88481306693923,97.70083730608145,2918304400
2007-04-01,104.38870239257812,105.45167337626118,99.59480637,100.07349778334294,1791289900
2007-05-01,107.9295654296875,108.33081114441086,103.95224346470158,104.48020570188756,2508178000
2007-06-01,105.89517211914062,108.68985391830579,104.22681439079182,108.32380772549952,3502885400
2007-07-01,103.02163696289062,109.95714340416221,102.54088257104098,106.66259768976535,3988676200
2007-08-01,104.34366607666016,106.46461604615085,96.85671527340827,102.63983367878572,6195918600
2007-09-01,107.871582,109.15122089463392,102.03896608500558,104.24475193624347,2967009200
2007-10-01,109.85374450683594,111.8924215130926,105.59882770906403,108.39756058094675,3850069600
2007-11-01,105.59882354736328,108.97292821232786,99.91612095373871,108.88768030297487,5472709900
2007-12-01,103.85844421386719,108.60349321741714,102.26018493782108,105.26490934189873,3293787500
2008-01-01,98.09697723388672,104.96670113565203,89.97757567746494,104.63820677923039,6106834300
2008-02-01,95.56188965,99.69656809,94.06939639903896,98.50400963941077,4151028600
2008-03-01,94.24079132080078,96.98296219451764,90.02755492275843,95.07629599811678,5462121800
2008-04-01,99.22127532958984,100.89338412738164,94.96565939321678,95.88424116920459,4014652600
2008-05-01,100.72116088867188,103.55584746389175,98.69023066177425,99.30740384362427,3646997000
2008-06-01,91.84392547607422,101.10869092711246,91.16933951021001,100.34799133168593,5408930000
2008-07-01,91.47391510009766,93.15438806863767,86.56231825862591,91.25032929360682,7156206800
2008-08-01,92.88751220703125,94.84926513631264,89.98095213524742,91.68306097079649,4344355500
2008-09-01,83.65576172,94.27231121043943,79.71783266618027,93.78186736,8105188900
2008-10-01,70.24117279052734,84.64775864318082,60.62952844605723,83.61767632614475,11882352200
2008-11-01,65.35193634033203,73.16457550349898,53.926772180043095,70.20491260228759,8762237000
2008-12-01,65.46074676513672,67.04939036692788,59.381836181310376,63.480388130153976,6919927700
2009-01-01,60.57324219,69.07089717834022,58.54024042948036,66.13840456620012,6872039400
2009-02-01,54.06470871,64.16390379,53.97695118893306,59.65180920800855,7275092500
2009-03-01,58.15266036987305,60.91696416967385,49.06996462285182,53.033587938113776,8813959700
2009-04-01,64.38746643066406,65.56591358,57.69240984956355,57.83971363657912,6023006600
2009-05-01,68.15113830566406,69.01287728849226,63.87189965447015,64.40220229598887,5195735600
2009-06-01,67.72395324707031,70.78792173941208,65.44071062939473,68.99078615758548,5054855000
2009-07-01,73.18765258789062,73.94316033,64.44009647273492,68.39538244029497,4295844600
2009-08-01,75.89116668701172,77.29107162552246,72.66916334680478,73.95796355268327,3957574800
2009-09-01,78.20953369140625,80.03904075067561,73.75057785650486,75.51341980964783,3777956700
2009-10-01,77.07124328613281,82.09471667784521,75.90282081325192,76.65448286612991,4481700800
2009-11-01,81.81941223144531,83.15900259170155,76.71407108734753,77.49549737801239,3430866200
2009-12-01,82.93570709228516,84.11901171960187,81.13469410183522,82.54871031300715,2883885800
2010-01-01,80.35191345214844,86.15065945078354,80.22471652286497,84.07807790882045,3706842300
2010-02-01,82.85848999023438,83.48700238,78.24942389431047,80.92058869189901,4451912400
2010-03-01,87.5423584,88.41778061238045,83.18020361418334,83.20264946,3899688500
2010-04-01,89.2627182,91.74954646774492,87.97798485,88.50390281,3887089700
2010-05-01,82.17039489746094,90.66766967,78.42137129302837,89.69096892043113,7413878800
2010-06-01,77.54988098144531,85.04791887829775,77.29443371459433,81.40408241268798,5706059600
2010-07-01,83.24073791503906,84.76560099,76.34112499313025,77.86598806876319,4725402000
2010-08-01,79.49652099609375,85.43743689284774,78.72654486437503,84.53912660643815,4541971600
2010-09-01,86.15457153320312,87.40767683149751,80.51561496873435,80.56845641147656,4035642500
2010-10-01,89.92469024658203,90.88852468722561,85.89481519995032,87.26846253506754,3767490800
2010-11-01,89.92469024658203,93.30948257844075,89.24165910559778,90.36486651,3983708900
2010-12-01,95.43449401855469,95.77600679044644,91.21488722929988,91.22247228459095,2722749900
2011-01-01,98.17172241210938,99.44579844555393,95.89824300579373,96.66878741826879,2860314700
2011-02-01,101.58193969726562,102.75683314311249,98.70576384896707,98.76679833301057,2820073500
2011-03-01,101.1546859741211,101.99389537938556,95.57779082415244,101.90234949558753,4787459400
2011-04-01,104.53646850585938,104.64375163766698,99.23417275357814,102.22246862779743,2812718500
2011-05-01,103.36412811279297,105.11112660488405,100.66701460777682,105.02685276882917,3337607300
2011-06-01,101.11907958984375,103.37944916959565,96.69028402125485,103.0652929783592,4710433400
2011-07-01,99.58753967285156,104.49260526062963,98.54030304700342,101.71280881809932,3840768000
2011-08-01,94.11263275146484,100.84266808945011,84.91081323779476,100.75025692656482,9050451800
2011-09-01,87.12852478027344,95.02129868177045,85.70397651936102,94.16656855025546,6188283200
2011-10-01,97.13828278,100.1724014262051,83.15191831280416,87.06840814301879,5721102000
2011-11-01,96.74357604980469,99.08883295388215,89.94002267286949,94.45250555272261,5013586000
2011-12-01,97.13828278,98.50054241886939,92.90444592041227,96.63517495,3848636100
2012-01-01,102.28768920898438,103.90783091014562,98.47876832643603,99.51473243209148,2883821400
2012-02-01,106.72753143310547,107.63886563584337,102.91861633098075,103.04323439266426,2894582000
2012-03-01,109.67961120605469,110.47411212198203,104.65558471767224,106.95339399224177,3057516200
2012-04-01,109.42486572265625,111.25553322601607,106.20947800114419,110.0272652154804,3035644100
2012-05-01,102.85332489013672,110.82530041311404,101.35124689800612,109.3623295227026,4004156100
2012-06-01,106.47549438476562,106.60848952268789,99.46578754,101.24168626250707,3644886200
2012-07-01,108.29328918457031,109.57509100808619,104.27485372708072,107.32602515909251,2864743300
2012-08-01,111.00631713867188,112.52403726820594,106.61827919008196,109.07180114010008,2413590900
2012-09-01,113.2160645,116.47170405693251,110.19634319727861,110.91194578704294,2391233500
2012-10-01,111.74909210205078,116.34238480988772,110.9901258901359,114.25524280632014,2719915500
2012-11-01,112.38153076171875,113.62275365288046,106.49168132687964,111.98623869141603,3032769100
2012-12-01,112.58711242675781,115.0932631960989,110.31812729539932,112.89543981949419,2889875900
2013-01-01,119.18984985351562,120.17713156066796,115.2327776334527,115.53533425235287,2587140200
2013-02-01,120.71061706542969,122.04025566881982,118.41758121584067,119.94626773259318,2581459300
2013-03-01,124.73929595947266,124.88261671831512,119.75514253750842,120.29654681800814,2330972300
2013-04-01,127.70128631591797,127.73328245121667,122.79893413657851,125.23011569242408,2907035000
2013-05-01,130.71629333496094,135.21079892424098,126.43773117126705,127.42139886979051,2781596000
2013-06-01,128.29312133789062,132.74763844084163,124.54237293271571,131.02021283882007,3533321800
2013-07-01,135.63681030273438,136.56136425792033,128.81114959074998,129.64726699015566,2330904500
2013-08-01,131.56874084472656,137.45376487491887,131.08636966902722,136.66588336734557,2283131700
2013-09-01,135.07398986816406,139.5681580394636,131.60890692312762,132.83897088580838,2226749600
2013-10-01,142.01780700683594,143.40736733872433,132.92104503036225,135.8375043827497,2901739000
2013-11-01,146.22686767578125,146.8327801109019,141.1856717777423,142.20361255822982,1930952900
2013-12-01,149.2079315185547,149.2079315185547,143.25383702399066,146.29954743138597,2232775900
2014-01-01,144.73013305664062,150.22108127226528,143.6741929175548,149.44129731702577,2530650900
2014-02-01,151.31761169433594,152.01616364615327,141.09927688373637,144.55953893664926,2394184600
2014-03-01,151.90243530273438,153.53510407632527,149.25444257930903,149.98547978934744,2554084300
2014-04-01,153.63352966308594,154.7675667042939,147.92254925002013,153.0705881733947,2345902000
2014-05-01,157.1987762451172,157.29668721126495,151.75703039930073,153.56007360108245,1781093800
2014-06-01,159.67892456054688,160.3968799683699,156.61947246894985,157.41900579651667,1675047300
2014-07-01,158.28814697265625,163.18213655560677,158.18977934561389,160.83761221183383,1893710200
2014-08-01,164.53475952148438,164.62493401884868,156.20595824918055,157.85367860072844,1829885000
2014-09-01,161.50978088378906,165.51021757955334,160.71460942294533,164.74784365796293,2106462700
2014-10-01,166.0863037109375,166.21808203255492,149.82852086825454,162.0012637103039,3943068000
2014-11-01,170.64891052246094,171.20071775830334,164.7684417,166.3003291879158,1571091800
2014-12-01,169.28176879882812,175.4010882813507,162.9565630627919,169.99006124430719,3045171000
2015-01-01,165.17269897460938,171.3257923951834,164.42737722370669,170.91172194769808,3183506000
2015-02-01,174.4561767578125,175.7646409841697,163.85596999773045,165.66960071251398,1901638100
2015-03-01,170.9531707763672,175.6156094739981,169.04016675011843,174.55558981757946,2749923000
2015-04-01,173.4049072265625,176.74888592519312,170.1191378787556,171.68299694903308,2036685200
2015-05-01,175.6342315673828,177.83028283895442,171.99077796277004,174.18682923434162,1892519900
2015-06-01,171.23379516601562,177.46425139900438,170.75964158571736,176.29968369924086,2535242600
2015-07-01,175.9535675048828,178.19373031814015,170.6122696950839,173.6381654443447,2452758000
2015-08-01,165.2291259765625,176.63057889480575,152.46517857448538,175.92008541747887,3734926900
2015-09-01,160.18040466308594,169.59245095360333,156.2517408940478,161.42586326875778,3279512900
2015-10-01,174.7089080810547,175.97766279002747,158.9041937530289,161.3912786330764,2536184400
2015-11-01,175.34750366210938,177.84298640604163,169.87760118540209,175.03662283692844,1924512800
2015-12-01,171.29757690429688,177.28841709164047,167.9030555073332,175.97766117775464,2924882300
2016-01-01,163.73800659179688,170.6519839107521,153.00358489592892,169.46021904898032,3712950900
2016-02-01,163.6027374267578,166.23985123316544,153.06271696202072,162.73215144843252,2920730800
2016-03-01,173.71170043945312,174.8527533799944,164.35499668219794,164.8283234928392,2323306500
2016-04-01,175.29576110839844,179.19537286817595,172.54308712071224,173.6135779311088,1910635600
2016-05-01,178.277832,178.99998818828732,172.27973309464255,175.79703260225767,1828530900
2016-06-01,177.97203063964844,180.5547903538759,168.77097346466718,177.6661778567454,2612406900
2016-07-01,185.42218017578125,185.7808619089567,176.83086329190468,178.8975607,1648453700
2016-08-01,185.64422607421875,187.54012449745886,182.97117739896686,185.48196250169704,1519703200
2016-09-01,184.7218475341797,187.21554817659222,181.3143524996446,185.63562889518036,2292393000
2016-10-01,182.43629455566406,185.99832465697096,181.2861465,185.24301040644528,1725687400
2016-11-01,189.15692138671875,190.39290660575261,178.85706202403455,182.76241488816024,2073824400
2016-12-01,191.86061096191406,195.9891354344986,188.10115846148125,189.45730805340426,1821910200
2017-01-01,196.44500732421875,198.3271840788054,193.2936730756578,194.29518466361904,1482408500
2017-02-01,204.16360473632812,204.88884125438017,195.83198749346695,196.44498032153166,1365136600
2017-03-01,203.53338623046875,207.48767171403017,199.96761945622654,205.82133998746133,1921474100
2017-04-01,206.4478759765625,207.70522135557306,201.61791893516912,204.47080565736363,1549613700
2017-05-01,209.36146545410156,209.91643235582302,204.14996595442742,206.9681599398709,1492547000
2017-06-01,209.6736602783203,212.45716172312507,208.07813189868813,209.82107193205692,1572753000
2017-07-01,215.02688598632812,216.09866191731686,209.42399844286695,211.6372744421257,1055908800
2017-08-01,215.65420532226562,216.89154246674045,210.72227447745811,215.62806542664836,1557031500
2017-09-01,218.91311645507812,218.9915494427044,213.4409430383301,216.02889923049045,1286405100
2017-10-01,225.18362426757812,225.83165288477926,220.0520815611047,220.22723020876592,1320624600
2017-11-01,232.06654357910156,232.97724165581693,223.85256964719406,225.96298510045688,1365620900
2017-12-01,233.68661499023438,235.21033372611382,228.3449274969863,231.84768741331283,1715222900
2018-01-01,248.11875915527344,252.28195348705304,235.35635374325852,235.7436288839139,1985506700
2018-02-01,239.09707641601562,249.13977319054956,222.61157183159233,247.38825153464703,2923722000
2018-03-01,231.61561584472656,246.80728555429837,226.93312752522428,238.8857937,2323561800
2018-04-01,233.74508666992188,239.7453284,225.04955803742533,232.01303310310436,1998466500
2018-05-01,239.42723083496094,242.35224575480825,228.92013237696133,233.17952927606447,1606397200
2018-06-01,239.7277069091797,246.97398430472833,237.26220132918564,240.72628211034373,1599001000
2018-07-01,249.7251739501953,252.42366575315032,238.99337647875365,239.2330618220508,1266892500
2018-08-01,257.6962891,258.96563496527415,247.79889636380858,249.9292726,1308443700
2018-09-01,258.06011962890625,260.9183815,254.50059983155774,257.2789756952963,1228103300
2018-10-01,241.3146209716797,261.4486815079138,231.70234120755066,260.4678310805883,3024345800
2018-11-01,245.7908172607422,250.75746584656503,234.57352994279833,242.17953544840287,2021061200
2018-12-01,222.8479461669922,250.02626121511062,208.4384405150366,249.9192643136573,3102780500
2019-01-01,242.0960235595703,242.58034884746377,218.5438418039208,220.61564278396077,2048691700
2019-02-01,249.9437255859375,252.30253581988254,240.21252485600962,242.2933031294486,1371716300
2019-03-01,253.35195922851562,255.7735311072323,244.32930278495166,251.52230707049483,1678081300
2019-04-01,264.86346435546875,265.2508442514018,256.19743711572727,256.4677040773991,1209204700
2019-05-01,247.9728240966797,265.7012766135398,247.94580014812522,265.49407468042165,1845593200
2019-06-01,263.9446716308594,266.92643346943265,246.00904235179905,248.0088972774598,1340435600
2019-07-01,269.2384948730469,273.58354996876295,266.4323186367531,268.5595826,1110102300
2019-08-01,264.7305603027344,272.35246729710695,255.01757790609065,269.39241946794044,2034004800
2019-09-01,268.64105224609375,273.94563454060676,261.8519294694208,263.02872732571757,1303830000
2019-10-01,275.84722900390625,276.95669384750875,259.01431860756765,270.7637058831819,1386748300
2019-11-01,285.8324279785156,286.89643415526615,277.1294963170953,277.2932087883818,1037123500
2019-12-01,292.6983642578125,294.4625958,279.30297065508387,286.08706123998087,1285175800
2020-01-01,294.0186462402344,304.27224228995163,292.7666241450207,295.6727444396668,1392003800
